b_14_5,1529.0,1569.0
f_15_5,1393.0,1417.0
b_15_5,1617.0,1657.0
f_0_6,145.0,169.0
b_0_6,257.0,297.0
f_1_6,171.0,195.0
b_1_6,345.0,385.0
f_2_6,297.0,321.0
b_2_6,433.0,473.0
f_3_6,385.0,409.0
b_3_6,521.0,561.0
f_4_6,473.0,497.0
b_4_6,609.0,649.0
f_5_6,561.0,585.0
b_5_6,697.0,737.0
f_6_6,649.0,673.0
b_6_6,785.0,825.0
f_7_6,737.0,761.0
b_7_6,873.0,913.0
f_8_6,825.0,849.0
b_8_6,961.0,1001.0
f_9_6,913.0,937.0
b_9_6,1049.0,1089.0
f_10_6,1001.0,1025.0
b_10_6,1137.0,1177.0
f_11_6,1089.0,1113.0
b_11_6,1225.0,1265.0
f_12_6,1177.0,1201.0
b_12_6,1313.0,1353.0
f_13_6,1265.0,1289.0
b_13_6,1401.0,1441.0
f_14_6,1353.0,1377.0
b_14_6,1489.0,1529.0
f_15_6,1441.0,1465.0
b_15_6,1577.0,1617.0
f_0_7,169.0,202.0
b_0_7,202.0,257.0
f_1_7,257.0,290.0
b_1_7,290.0,345.0
f_2_7,345.0,378.0
b_2_7,378.0,433.0
f_3_7,433.0,466.0
b_3_7,466.0,521.0
f_4_7,521.0,554.0
b_4_7,554.0,609.0
f_5_7,609.0,642.0
b_5_7,642.0,697.0
f_6_7,697.0,730.0
b_6_7,730.0,785.0
f_7_7,785.0,818.0
b_7_7,818.0,873.0
f_8_7,873.0,906.0
b_8_7,906.0,961.0
f_9_7,961.0,994.0
b_9_7,994.0,1049.0
f_10_7,1049.0,1082.0
b_10_7,1082.0,1137.0
f_11_7,1137.0,1170.0
b_11_7,1170.0,1225.0
f_12_7,1225.0,1258.0
b_12_7,1258.0,1313.0
f_13_7,1313.0,1346.0
b_13_7,1346.0,1401.0
f_14_7,1401.0,1434.0
b_14_7,1434.0,1489.0
f_15_7,1489.0,1522.0
b_15_7,1522.0,1577.0
f_0_0,0.0,6.5
f_1_0,6.5,13.0
f_0_1,6.5,12.5
f_0_2,12.5,18.5
f_2_0,13.0,19.5
f_1_1,13.0,19.0
f_0_3,18.5,24.5
f_1_2,19.0,25.0
f_3_0,19.5,26.0
f_2_1,19.5,25.5
f_0_4,24.5,30.5
f_1_3,25.0,31.0
f_2_2,25.5,31.5
f_4_0,26.0,32.5
f_3_1,26.0,32.0
f_0_5,30.5,36.5
f_1_4,31.0,37.0
f_2_3,31.5,37.5
f_3_2,32.0,38.0
f_5_0,32.5,39.0
f_4_1,32.5,38.5
f_0_6,36.5,42.5
f_1_5,37.0,43.0
f_2_4,37.5,43.5
f_3_3,38.0,44.0
f_4_2,38.5,44.5
f_6_0,39.0,45.5
f_5_1,39.0,45.0
f_0_7,42.5,48.5
f_1_6,43.0,49.0
f_2_5,43.5,49.5
f_3_4,44.0,50.0
f_4_3,44.5,50.5
f_5_2,45.0,51.0
f_7_0,45.5,52.0
f_6_1,45.5,51.5
f_0_8,48.5,54.5
f_2_6,49.5,55.5
f_3_5,50.0,56.0
f_4_4,50.5,56.5
f_5_3,51.0,57.0
f_6_2,51.5,57.5
f_8_0,52.0,58.5
f_7_1,52.0,58.0
f_1_7,54.5,60.5
f_0_9,55.5,61.5
f_4_5,56.5,62.5
f_5_4,57.0,63.0
f_6_3,57.5,63.5
f_7_2,58.0,64.0
f_9_0,58.5,65.0
f_8_1,58.5,64.5
f_1_8,60.5,66.5
f_3_6,61.5,67.5
f_0_10,62.5,68.5
f_6_4,63.5,69.5
f_7_3,64.0,70.0
f_8_2,64.5,70.5
f_10_0,65.0,71.5
f_9_1,65.0,71.0
f_2_7,66.5,72.5
f_1_9,67.5,73.5
f_5_5,68.5,74.5
f_0_11,69.5,75.5
f_8_3,70.5,76.5
f_9_2,71.0,77.0
f_11_0,71.5,78.0
f_10_1,71.5,77.5
f_2_8,72.5,78.5
f_4_6,73.5,79.5
f_1_10,74.5,80.5
f_7_4,75.5,81.5
f_0_12,76.5,82.5
f_10_2,77.5,83.5
f_12_0,78.0,84.5
f_11_1,78.0,84.0
f_3_7,78.5,84.5
f_2_9,79.5,85.5
f_6_5,80.5,86.5
f_1_11,81.5,87.5
f_9_3,82.5,88.5
f_0_13,83.5,89.5
f_13_0,84.5,91.0
f_12_1,84.5,90.5
f_3_8,84.5,90.5
f_5_6,85.5,91.5
f_2_10,86.5,92.5
f_8_4,87.5,93.5
f_1_12,88.5,94.5
f_11_2,89.5,95.5
f_0_14,90.5,96.5
f_4_7,90.5,96.5
f_14_0,91.0,97.5
f_3_9,91.5,97.5
f_7_5,92.5,98.5
f_2_11,93.5,99.5
f_10_3,94.5,100.5
f_1_13,95.5,101.5
f_13_1,96.5,102.5
f_4_8,96.5,102.5
f_0_15,97.5,108.0
f_6_6,97.5,103.5
f_3_10,98.5,104.5
f_9_4,99.5,105.5
f_2_12,100.5,106.5
f_12_2,101.5,107.5
f_1_14,102.5,108.5
f_5_7,102.5,108.5
f_4_9,103.5,109.5
f_8_5,104.5,110.5
f_3_11,105.5,111.5
f_11_3,106.5,112.5
f_2_13,107.5,113.5
b_0_15,108.0,125.5
f_14_1,108.5,114.5
f_5_8,108.5,114.5
f_7_6,109.5,115.5
f_4_10,110.5,116.5
f_10_4,111.5,117.5
f_3_12,112.5,118.5
f_13_2,113.5,119.5
f_2_14,114.5,120.5
f_6_7,114.5,120.5
f_5_9,115.5,121.5
f_9_5,116.5,122.5
f_4_11,117.5,123.5
f_12_3,118.5,124.5
f_3_13,119.5,125.5
f_6_8,120.5,126.5
f_8_6,121.5,127.5
f_5_10,122.5,128.5
f_11_4,123.5,129.5
f_4_12,124.5,130.5
w_0_15,125.5,131.0
b_0_14,125.5,135.5
f_14_2,125.5,131.5
f_7_7,126.5,132.5
f_6_9,127.5,133.5
f_10_5,128.5,134.5
f_5_11,129.5,135.5
f_13_3,130.5,136.5
f_1_15,131.0,141.5
f_4_13,131.5,137.5
f_7_8,132.5,138.5
f_9_6,133.5,139.5
f_6_10,134.5,140.5
w_0_14,135.5,139.5
f_12_4,135.5,141.5
f_5_12,136.5,142.5
b_0_13,137.5,147.5
f_8_7,138.5,144.5
f_3_14,139.5,145.5
f_7_9,139.5,145.5
f_11_5,140.5,146.5
b_1_15,141.5,159.0
f_6_11,141.5,147.5
f_14_3,142.5,148.5
f_8_8,144.5,150.5
f_4_14,145.5,151.5
f_10_6,145.5,151.5
f_7_10,146.5,152.5
w_0_13,147.5,151.5
f_13_4,147.5,153.5
b_0_12,148.5,158.5
f_9_7,150.5,156.5
f_5_13,151.5,157.5
f_8_9,151.5,157.5
f_12_5,152.5,158.5
f_7_11,153.5,159.5
f_9_8,156.5,162.5
f_5_14,157.5,163.5
f_11_6,157.5,163.5
w_0_12,158.5,162.5
f_8_10,158.5,164.5
w_1_15,159.0,164.5
b_0_11,159.5,169.5
f_6_12,162.5,168.5
f_10_7,162.5,168.5
b_1_14,163.5,173.5
f_9_9,163.5,169.5
f_2_15,164.5,175.0
f_13_5,164.5,170.5
f_6_13,168.5,174.5
f_7_12,168.5,174.5
f_10_8,168.5,174.5
w_0_11,169.5,173.5
f_12_6,169.5,175.5
b_0_10,170.5,180.5
w_1_14,173.5,177.5
f_8_11,173.5,179.5
b_1_13,174.5,184.5
f_11_7,174.5,180.5
b_2_15,175.0,192.5
f_10_9,175.5,181.5
f_6_14,177.5,183.5
f_8_12,179.5,185.5
f_14_4,179.5,185.5
w_0_10,180.5,184.5
f_11_8,180.5,186.5
b_0_9,181.5,191.5
w_1_13,184.5,188.5
f_9_10,184.5,190.5
b_1_12,185.5,195.5
f_7_13,188.5,194.5
f_9_11,190.5,196.5
f_10_10,190.5,196.5
w_0_9,191.5,195.5
b_0_8,191.5,201.5
w_2_15,192.5,198.0
b_2_14,192.5,202.5
f_8_13,194.5,200.5
w_1_12,195.5,199.5
f_11_9,195.5,201.5
b_1_11,196.5,206.5
f_3_15,198.0,208.5
f_9_12,199.5,205.5
w_0_8,201.5,205.5
w_2_14,202.5,206.5
b_2_13,202.5,212.5
f_12_7,205.5,211.5
f_7_14,206.5,212.5
w_1_11,206.5,210.5
b_1_10,206.5,216.5
b_3_15,208.5,226.0
f_10_11,210.5,216.5
b_0_7,211.5,221.5
f_8_14,212.5,218.5
w_2_13,212.5,216.5
b_2_12,212.5,222.5
f_9_13,216.5,222.5
w_1_10,216.5,220.5
b_1_9,216.5,226.5
f_11_10,220.5,226.5
w_0_7,221.5,225.5
f_9_14,222.5,228.5
w_2_12,222.5,226.5
b_2_11,222.5,232.5
f_12_8,225.5,231.5
w_3_15,226.0,231.5
f_10_12,226.5,232.5
w_1_9,226.5,230.5
b_3_14,228.5,238.5
f_13_6,230.5,236.5
f_4_15,231.5,242.0
b_1_8,231.5,241.5
f_10_13,232.5,238.5
w_2_11,232.5,236.5
b_2_10,232.5,242.5
f_11_11,236.5,242.5
b_0_6,236.5,246.5
w_3_14,238.5,242.5
b_3_13,238.5,248.5
w_1_8,241.5,245.5
b_4_15,242.0,259.5
f_10_14,242.5,248.5
f_11_12,242.5,248.5
w_2_10,242.5,246.5
f_13_7,245.5,251.5
f_14_5,246.5,252.5
w_0_6,246.5,250.5
w_3_13,248.5,252.5
b_3_12,248.5,258.5
f_12_9,250.5,256.5
b_1_7,251.5,261.5
f_11_13,252.5,258.5
b_0_5,252.5,262.5
b_2_9,256.5,266.5
f_11_14,258.5,264.5
w_3_12,258.5,262.5
b_3_11,258.5,268.5
w_4_15,259.5,265.0
w_1_7,261.5,265.5
w_0_5,262.5,266.5
b_4_14,264.5,274.5
f_5_15,265.0,275.5
f_13_8,265.5,271.5
f_12_10,266.5,272.5
w_2_9,266.5,270.5
w_3_11,268.5,272.5
f_14_6,270.5,276.5
b_2_8,271.5,281.5
f_12_11,272.5,278.5
b_3_10,272.5,282.5
w_4_14,274.5,278.5
b_4_13,274.5,284.5
b_5_15,275.5,293.0
b_1_6,276.5,286.5
f_12_12,278.5,284.5
b_0_4,278.5,288.5
w_2_8,281.5,285.5
w_3_10,282.5,286.5
w_4_13,284.5,288.5
b_4_12,284.5,294.5
f_14_7,285.5,291.5
b_1_5,286.5,296.5
w_1_6,286.5,290.5
f_12_13,288.5,294.5
w_0_4,288.5,292.5
f_13_9,290.5,296.5
b_2_7,291.5,301.5
w_5_15,293.0,298.5
b_5_14,293.0,303.0
w_4_12,294.5,298.5
b_4_11,294.5,304.5
w_1_5,296.5,300.5
b_3_9,296.5,306.5
f_6_15,298.5,309.0
b_0_3,298.5,308.5
f_13_10,300.5,306.5
w_2_7,301.5,305.5
w_5_14,303.0,307.0
b_5_13,303.0,313.0
w_4_11,304.5,308.5
f_14_8,305.5,311.5
b_4_10,306.5,316.5
w_3_9,306.5,310.5
f_12_14,307.0,313.0
w_0_3,308.5,312.5
f_13_11,308.5,314.5
b_6_15,309.0,326.5
b_2_6,310.5,320.5
b_3_8,311.5,321.5
w_5_13,313.0,317.0
b_5_12,313.0,323.0
b_1_4,314.5,324.5
w_4_10,316.5,320.5
b_0_2,317.0,327.0
b_2_5,320.5,330.5
w_2_6,320.5,324.5
w_3_8,321.5,325.5
w_5_12,323.0,327.0
w_1_4,324.5,328.5
f_14_9,324.5,330.5
b_3_7,325.5,335.5
w_6_15,326.5,332.0
b_6_14,326.5,336.5
w_0_2,327.0,331.0
f_13_12,327.0,333.0
b_5_11,328.5,338.5
w_2_5,330.5,334.5
b_4_9,330.5,340.5
f_7_15,332.0,342.5
f_13_13,333.0,339.0
b_1_3,333.0,343.0
f_14_10,334.5,340.5
w_3_7,335.5,339.5
w_6_14,336.5,340.5
w_5_11,338.5,342.5
b_6_13,339.0,349.0
f_13_14,340.5,346.5
b_5_10,340.5,350.5
w_4_9,340.5,344.5
b_4_8,340.5,350.5
b_7_15,342.5,360.0
f_14_11,342.5,348.5
w_1_3,343.0,347.0
b_3_6,344.5,354.5
b_0_1,346.5,356.5
f_14_12,348.5,354.5
b_2_4,348.5,358.5
w_6_13,349.0,353.0
w_5_10,350.5,354.5
w_4_8,350.5,354.5
b_1_2,353.0,363.0
b_6_12,354.5,364.5
b_3_5,354.5,364.5
w_3_6,354.5,358.5
b_4_7,354.5,364.5
w_0_1,356.5,360.5
w_2_4,358.5,362.5
b_5_9,358.5,368.5
w_7_15,360.0,365.5
b_7_14,360.5,370.5
w_1_2,363.0,367.0
w_6_12,364.5,368.5
b_3_4,364.5,374.5
w_3_5,364.5,368.5
w_4_7,364.5,368.5
f_8_15,365.5,376.0
f_14_13,367.0,373.0
b_2_3,368.5,378.5
w_5_9,368.5,372.5
b_5_8,368.5,378.5
w_7_14,370.5,374.5
b_4_6,372.5,382.5
b_7_13,373.0,383.0
f_14_14,374.5,380.5
w_3_4,374.5,378.5
b_0_0,376.0,386.5
w_2_3,378.5,382.5
b_6_11,378.5,388.5
w_5_8,378.5,382.5
b_1_1,380.5,390.5
b_3_3,382.5,392.5
b_4_5,382.5,392.5
w_4_6,382.5,386.5
b_5_7,382.5,392.5
w_7_13,383.0,387.0
b_8_15,386.0,403.5
b_2_2,387.0,397.0
w_6_11,388.5,392.5
w_1_1,390.5,394.5
w_3_3,392.5,396.5
b_4_4,392.5,402.5
w_4_5,392.5,396.5
b_5_6,392.5,402.5
w_5_7,392.5,396.5
b_7_12,396.5,406.5
b_6_10,396.5,406.5
b_2_1,397.0,407.0
w_2_2,397.0,401.0
b_3_2,401.0,411.0
w_4_4,402.5,406.5
w_5_6,402.5,406.5
w_0_0,403.5,408.0
w_7_12,406.5,410.5
b_7_11,406.5,416.5
w_6_10,406.5,410.5
b_6_9,406.5,416.5
w_2_1,407.0,411.0
f_9_15,407.5,418.0
b_4_3,410.5,420.5
b_5_5,410.5,420.5
b_3_1,411.0,421.0
w_3_2,411.0,415.0
w_7_11,416.5,420.5
w_6_9,416.5,420.5
b_6_8,416.5,426.5
w_8_15,418.0,423.5
b_4_2,420.5,430.5
w_4_3,420.5,424.5
b_5_4,420.5,430.5
w_5_5,420.5,424.5
w_3_1,421.0,425.0
f_10_15,423.5,434.0
b_7_10,424.5,434.5
b_8_14,425.0,435.0
w_6_8,426.5,430.5
w_4_2,430.5,434.5
b_5_3,430.5,440.5
w_5_4,430.5,434.5
b_6_7,430.5,440.5
w_7_10,434.5,438.5
b_7_9,434.5,444.5
w_8_14,435.0,439.0
b_8_13,435.0,445.0
b_4_1,439.0,449.0
w_5_3,440.5,444.5
w_6_7,440.5,444.5
w_7_9,444.5,448.5
b_7_8,444.5,454.5
w_8_13,445.0,449.0
b_8_12,445.0,455.0
b_6_6,448.5,458.5
w_4_1,449.0,453.0
b_5_2,449.0,459.0
w_7_8,454.5,458.5
w_8_12,455.0,459.0
b_8_11,455.0,465.0
b_6_5,458.5,468.5
w_6_6,458.5,462.5
b_7_7,458.5,468.5
b_5_1,459.0,469.0
w_5_2,459.0,463.0
w_8_11,465.0,469.0
w_6_5,468.5,472.5
b_7_6,468.5,478.5
w_7_7,468.5,472.5
w_5_1,469.0,473.0
b_6_4,469.0,479.0
b_8_10,472.5,482.5
w_7_6,478.5,482.5
b_6_3,479.0,489.0
w_6_4,479.0,483.0
w_8_10,482.5,486.5
b_8_9,482.5,492.5
b_7_5,486.5,496.5
b_6_2,489.0,499.0
w_6_3,489.0,493.0
w_8_9,492.5,496.5
b_8_8,492.5,502.5
b_7_4,496.5,506.5
w_7_5,496.5,500.5
b_6_1,499.0,509.0
w_6_2,499.0,503.0
w_8_8,502.5,506.5
b_7_3,506.5,516.5
w_7_4,506.5,510.5
b_8_7,506.5,516.5
w_6_1,509.0,513.0
b_7_2,516.5,526.5
w_7_3,516.5,520.5
b_8_6,516.5,526.5
w_8_7,516.5,520.5
b_7_1,526.5,536.5
w_7_2,526.5,530.5
b_8_5,526.5,536.5
w_8_6,526.5,530.5
w_7_1,536.5,540.5
b_8_4,536.5,546.5
w_8_5,536.5,540.5
b_8_3,546.5,556.5
w_8_4,546.5,550.5
b_8_2,556.5,566.5
w_8_3,556.5,560.5
b_8_1,566.5,576.5
w_8_2,566.5,570.5
w_8_1,576.5,580.5
f_0_0,0.0,6.5
f_1_0,6.5,13.0
f_0_1,6.5,12.5
f_0_2,12.5,18.5
f_2_0,13.0,19.5
f_1_1,13.0,19.0
f_0_3,18.5,24.5
f_1_2,19.0,25.0
f_3_0,19.5,26.0
f_2_1,19.5,25.5
f_0_4,24.5,30.5
f_1_3,25.0,31.0
f_2_2,25.5,31.5
f_4_0,26.0,32.5
f_3_1,26.0,32.0
f_0_5,30.5,36.5
f_1_4,31.0,37.0
f_2_3,31.5,37.5
f_3_2,32.0,38.0
f_5_0,32.5,39.0
f_4_1,32.5,38.5
f_0_6,36.5,42.5
f_1_5,37.0,43.0
f_2_4,37.5,43.5
f_3_3,38.0,44.0
f_4_2,38.5,44.5
f_6_0,39.0,45.5
f_5_1,39.0,45.0
f_0_7,42.5,48.5
f_1_6,43.0,49.0
f_2_5,43.5,49.5
f_3_4,44.0,50.0
f_4_3,44.5,50.5
f_5_2,45.0,51.0
f_7_0,45.5,52.0
f_6_1,45.5,51.5
f_0_8,48.5,54.5
f_2_6,49.5,55.5
f_3_5,50.0,56.0
f_4_4,50.5,56.5
f_5_3,51.0,57.0
f_6_2,51.5,57.5
f_8_0,52.0,58.5
f_7_1,52.0,58.0
f_1_7,54.5,60.5
f_0_9,55.5,61.5
f_4_5,56.5,62.5
f_5_4,57.0,63.0
f_6_3,57.5,63.5
f_7_2,58.0,64.0
f_9_0,58.5,65.0
f_8_1,58.5,64.5
f_1_8,60.5,66.5
f_3_6,61.5,67.5
f_0_10,62.5,68.5
f_6_4,63.5,69.5
f_7_3,64.0,70.0
f_8_2,64.5,70.5
f_10_0,65.0,71.5
f_9_1,65.0,71.0
f_2_7,66.5,72.5
f_1_9,67.5,73.5
f_5_5,68.5,74.5
f_0_11,69.5,75.5
f_8_3,70.5,76.5
f_9_2,71.0,77.0
f_11_0,71.5,78.0
f_10_1,71.5,77.5
f_2_8,72.5,78.5
f_4_6,73.5,79.5
f_1_10,74.5,80.5
f_7_4,75.5,81.5
f_0_12,76.5,82.5
f_10_2,77.5,83.5
f_12_0,78.0,84.5
f_11_1,78.0,84.0
f_3_7,78.5,84.5
f_2_9,79.5,85.5
f_6_5,80.5,86.5
f_1_11,81.5,87.5
f_9_3,82.5,88.5
f_0_13,83.5,89.5
f_13_0,84.5,91.0
f_12_1,84.5,90.5
f_3_8,84.5,90.5
f_5_6,85.5,91.5
f_2_10,86.5,92.5
f_8_4,87.5,93.5
f_1_12,88.5,94.5
f_11_2,89.5,95.5
f_0_14,90.5,96.5
f_4_7,90.5,96.5
f_14_0,91.0,97.5
f_3_9,91.5,97.5
f_7_5,92.5,98.5
f_2_11,93.5,99.5
f_10_3,94.5,100.5
f_1_13,95.5,101.5
f_13_1,96.5,102.5
f_4_8,96.5,102.5
f_0_15,97.5,108.0
f_6_6,97.5,103.5
f_3_10,98.5,104.5
f_9_4,99.5,105.5
f_2_12,100.5,106.5
f_12_2,101.5,107.5
f_1_14,102.5,108.5
f_5_7,102.5,108.5
f_4_9,103.5,109.5
f_8_5,104.5,110.5
f_3_11,105.5,111.5
f_11_3,106.5,112.5
f_2_13,107.5,113.5
b_0_15,108.0,125.5
f_14_1,108.5,114.5
f_5_8,108.5,114.5
f_7_6,109.5,115.5
f_4_10,110.5,116.5
f_10_4,111.5,117.5
f_3_12,112.5,118.5
f_13_2,113.5,119.5
f_2_14,114.5,120.5
f_6_7,114.5,120.5
f_5_9,115.5,121.5
f_9_5,116.5,122.5
f_4_11,117.5,123.5
f_12_3,118.5,124.5
f_3_13,119.5,125.5
f_6_8,120.5,126.5
f_8_6,121.5,127.5
f_5_10,122.5,128.5
f_11_4,123.5,129.5
f_4_12,124.5,130.5
w_0_15,125.5,131.0
b_0_14,125.5,135.5
f_14_2,125.5,131.5
f_7_7,126.5,132.5
f_6_9,127.5,133.5
f_10_5,128.5,134.5
f_5_11,129.5,135.5
f_13_3,130.5,136.5
f_1_15,131.0,141.5
f_4_13,131.5,137.5
f_7_8,132.5,138.5
f_9_6,133.5,139.5
f_6_10,134.5,140.5
w_0_14,135.5,139.5
f_12_4,135.5,141.5
f_5_12,136.5,142.5
b_0_13,137.5,147.5
f_8_7,138.5,144.5
f_3_14,139.5,145.5
f_7_9,139.5,145.5
f_11_5,140.5,146.5
b_1_15,141.5,159.0
f_6_11,141.5,147.5
f_14_3,142.5,148.5
f_8_8,144.5,150.5
f_4_14,145.5,151.5
f_10_6,145.5,151.5
f_7_10,146.5,152.5
w_0_13,147.5,151.5
f_13_4,147.5,153.5
b_0_12,148.5,158.5
f_9_7,150.5,156.5
f_5_13,151.5,157.5
f_8_9,151.5,157.5
f_12_5,152.5,158.5
f_7_11,153.5,159.5
f_9_8,156.5,162.5
f_5_14,157.5,163.5
f_11_6,157.5,163.5
w_0_12,158.5,162.5
f_8_10,158.5,164.5
w_1_15,159.0,164.5
b_0_11,159.5,169.5
f_6_12,162.5,168.5
f_10_7,162.5,168.5
b_1_14,163.5,173.5
f_9_9,163.5,169.5
f_2_15,164.5,175.0
f_13_5,164.5,170.5
f_6_13,168.5,174.5
f_7_12,168.5,174.5
f_10_8,168.5,174.5
w_0_11,169.5,173.5
f_12_6,169.5,175.5
b_0_10,170.5,180.5
w_1_14,173.5,177.5
f_8_11,173.5,179.5
b_1_13,174.5,184.5
f_11_7,174.5,180.5
b_2_15,175.0,192.5
f_10_9,175.5,181.5
f_6_14,177.5,183.5
f_8_12,179.5,185.5
f_14_4,179.5,185.5
w_0_10,180.5,184.5
f_11_8,180.5,186.5
b_0_9,181.5,191.5
w_1_13,184.5,188.5
f_9_10,184.5,190.5
b_1_12,185.5,195.5
f_7_13,188.5,194.5
f_9_11,190.5,196.5
f_10_10,190.5,196.5
w_0_9,191.5,195.5
b_0_8,191.5,201.5
w_2_15,192.5,198.0
b_2_14,192.5,202.5
f_8_13,194.5,200.5
w_1_12,195.5,199.5
f_11_9,195.5,201.5
b_1_11,196.5,206.5
f_3_15,198.0,208.5
f_9_12,199.5,205.5
w_0_8,201.5,205.5
w_2_14,202.5,206.5
b_2_13,202.5,212.5
f_12_7,205.5,211.5
f_7_14,206.5,212.5
